Trade_Date,ISIN,Security_Des,PX_Bid
2020-01-02,XS1644429935,HAOHUA 4 1/8 07/19/27,105.19
2020-01-02,XS1662407862,IRAQ 6.752 03/09/23,102.56
2020-01-02,XS1675862012,BHRAIN 6 3/4 09/20/29,116.75
2020-01-02,XS1678623734,AZERBJ 3 1/2 09/01/32,98.28
2020-01-02,XS1694216687,KSA 2 7/8 03/04/23,101.65
2020-01-02,XS1694217495,KSA 3 5/8 03/04/28,105.53
2020-01-02,XS1694218469,KSA 4 5/8 10/04/47,111.65
2020-01-02,XS1696892295,ADGB 3 1/8 10/11/27,104.63
2020-01-02,XS1696899035,ADGB 4 1/8 10/11/47,116
2020-01-02,XS1696908471,ADGB 2 1/2 10/11/22,101.25
2020-01-02,XS1706605109,CHINA 2 1/8 11/02/22,100.63
2020-01-02,XS1706605281,CHINA 2 5/8 11/02/27,102.47
2020-01-02,XS1707041262,ECUA 8 7/8 10/23/27,93.28
2020-01-02,XS1709535097,ADNOUH 4.6 11/02/47,115.28
2020-01-02,XS1713666318,MINMET 3 3/4 PERP,100.63
2020-01-02,XS1717011982,NGERIA 6 1/2 11/28/27,102.91
2020-01-02,XS1717013095,NGERIA 7 5/8 11/28/47,98.53
2020-01-02,XS1729875598,PKSTAN 6 7/8 12/05/27,104.5
2020-01-02,XS1729876059,PKSTAN 5 5/8 12/05/22,102.38
2020-01-02,XS1750113406,OMAN 4 1/8 01/17/23,102.41
2020-01-02,XS1750113661,OMAN 5 5/8 01/17/28,103.53
2020-01-02,XS1750114396,OMAN 6 3/4 01/17/48,100.63
2020-01-02,XS1755429732,ECUA 7 7/8 01/23/28,89.56
2020-01-02,XS1775617209,EGYPT 5.577 02/21/23,104.72
2020-01-02,XS1775617464,EGYPT 7.903 02/21/48,105.5
2020-01-02,XS1775618439,EGYPT 6.588 02/21/28,104.63
2020-01-02,XS1777972511,NGERIA 7.143 02/23/30,102.59
2020-01-02,XS1777972941,NGERIA 7.696 02/23/38,101.47
2020-01-02,XS1781710543,KENINT 7 1/4 02/28/28,109.03
2020-01-02,XS1781710626,KENINT 8 1/4 02/28/48,108.03
2020-01-02,XS1788513494,HAOHUA 4 5/8 03/14/23,105.29
2020-01-02,XS1788513734,HAOHUA 5 1/8 03/14/28,112.38
2020-01-02,XS1790134362,SENEGL 6 3/4 03/13/48,101.38
2020-01-02,XS1791326991,SHARSK 4.226 03/14/28,108.38
2020-01-02,XS1791937441,KSA 4 04/17/25,108
2020-01-02,XS1791939066,KSA 4 1/2 04/17/30,113.38
2020-01-02,XS1791939736,KSA 5 04/17/49,118.63
2020-01-02,XS1799523276,OMANGS 5.932 10/31/25,108.59
2020-01-02,XS1802362951,BHRAIN 6 7/8 10/05/25,116.63
2020-01-02,XS1806502453,QATAR 3 7/8 04/23/23,105.13
2020-01-02,XS1807174393,QATAR 4 1/2 04/23/28,114.13
2020-01-02,XS1807174559,QATAR 5.103 04/23/48,127.69
2020-01-02,XS1807299331,KZOKZ 6 3/8 10/24/48,128.7
2020-01-02,XS1807300105,KZOKZ 5 3/8 04/24/30,116.13
2020-01-02,XS1816199373,TURKSK 5.8 02/21/22,103.22
2020-01-02,XS1819680288,ANGOL 8 1/4 05/09/28,108.66
2020-01-02,XS1819680528,ANGOL 9 3/8 05/08/48,110.81
2020-01-02,XS1821416234,GHANA 7 5/8 05/16/29,102.75
2020-01-02,XS1821416408,GHANA 8.627 06/16/49,100.69
2020-01-02,XS1837994794,ROMANI 5 1/8 06/15/48,115.66
2020-01-02,XS1843435766,KENINT 8 05/22/32,109.69
2020-01-02,XS1864523300,ESKOM 6.35 08/10/28,108.19
2020-01-02,XS1881581968,KSA 4.303 01/19/29,110.83
2020-01-02,XS1891571348,CHINA 3 1/4 10/19/23,104.5
2020-01-02,XS1891574441,CHINA 3 1/2 10/19/28,109.56
2020-01-02,XS1902171757,UKRAIN 9 3/4 11/01/28,123.38
2020-01-02,XS1910826996,NGERIA 7 5/8 11/21/25,110.81
2020-01-02,XS1910827887,NGERIA 8.747 01/21/31,111.28
2020-01-02,XS1929376710,ECUA 10 3/4 01/31/29,98.66
2020-01-02,XS1936302865,KSA 4 3/8 04/16/29,111.9
2020-01-02,XS1936302949,KSA 5 1/4 01/16/50,123
2020-01-02,XS1944412748,OMAN 6 08/01/29,104.59
2020-01-02,XS1953057061,EGYPT 7.6003 03/01/29,109.91
2020-01-02,XS1953057491,EGYPT 8.7002 03/01/49,112.47
2020-01-02,XS1959337236,QATAR 3 3/8 03/14/24,104.47
2020-01-02,XS1959337582,QATAR 4 03/14/29,111.69
2020-01-02,XS1959337749,QATAR 4.817 03/14/49,123.09
2020-01-02,XS1968714540,GHANA 8 1/8 03/26/32,102.81
2020-01-02,XS1968714623,GHANA 8.95 03/26/51,103.44
2020-01-02,XS1969593356,SHARSK 3.854 04/03/26,105.41
2020-01-02,XS1982112812,ARAMCO 2 7/8 04/16/24,101.37
2020-01-02,XS1982113208,ARAMCO 3 1/2 04/16/29,103.78
2020-01-02,XS1982113463,ARAMCO 4 1/4 04/16/39,106.82
2020-01-02,XS1982116136,ARAMCO 4 3/8 04/16/49,109.75
2020-01-02,XS1982118264,ARAMCO 2 3/4 04/16/22,101.09
2020-01-02,XS2057865896,ADGB 2 1/8 09/30/24,99.67
2020-01-02,XS2057865979,ADGB 2 1/2 09/30/29,99.46
2020-01-02,XS2057866191,ADGB 3 1/8 09/30/49,97.28
2020-01-02,XS2058864948,ECUA 9 1/2 03/27/30,94.22
2020-01-02,XS2058943734,BHRAIN 4 1/2 03/30/27,104.75
2020-01-02,XS2058948451,BHRAIN 5 5/8 09/30/31,107.4
2020-01-02,XS2072816114,KSA 2.969 10/29/29,100.13
2020-01-02,XS2084424493,CHINA 1.95 12/03/24,99.86
2020-01-02,XS2084425110,CHINA 2 1/8 12/03/29,98.13
2020-01-03,RU000A0JWHA4,RUSSIA 4 3/4 05/27/26,111.38
2020-01-03,RU000A0JXTS9,RUSSIA 4 1/4 06/23/27,109
2020-01-03,RU000A0JXU14,RUSSIA 5 1/4 06/23/47,124
2020-01-03,RU000A0ZYYN4,RUSSIA 4 3/8 03/21/29,110.88
2020-01-03,RU000A1006S9,RUSSIA 5.1 03/28/35,118.5
2020-01-03,US035198AD29,ANGOL 8 11/26/29,107.13
2020-01-03,US035198AE02,ANGOL 9 1/8 11/26/49,107.38
2020-01-03,US03846JX212,EGYPT 7.0529 01/15/32,104.56
2020-01-03,US040114GK09,ARGENT 3 3/4 12/31/38,45.81
2020-01-03,US040114GL81,ARGENT 8.28 12/31/33,59.78
2020-01-03,US040114GX20,ARGENT 7 1/2 04/22/26,47.84
2020-01-03,US040114GY03,ARGENT 7 5/8 04/22/46,46.19
2020-01-03,US040114HF05,ARGENT 6 5/8 07/06/28,44.25
2020-01-03,US040114HG87,ARGENT 7 1/8 07/06/36,44.31
2020-01-03,US040114HK99,ARGENT 5 5/8 01/26/22,47.97
2020-01-03,US040114HL72,ARGENT 6 7/8 01/26/27,46.09
2020-01-03,US040114HN39,ARGENT 7 1/8 06/28/17,45.53
2020-01-03,US040114HP86,ARGENT 4 5/8 01/11/23,46.25
2020-01-03,US040114HQ69,ARGENT 5 7/8 01/11/28,44
2020-01-03,US040114HR43,ARGENT 6 7/8 01/11/48,43.06
2020-01-03,US105756AR10,BRAZIL 8 7/8 04/15/24,126.53
2020-01-03,US105756BB58,BRAZIL 8 1/4 01/20/34,137.91
2020-01-03,US105756BK57,BRAZIL 7 1/8 01/20/37,128.56
2020-01-03,US105756BR01,BRAZIL 5 5/8 01/07/41,112.31
2020-01-03,US105756BU30,BRAZIL 2 5/8 01/05/23,100.16
2020-01-03,US105756BV13,BRAZIL 4 1/4 01/07/25,106.53
2020-01-03,US105756BW95,BRAZIL 5 01/27/45,104.53
2020-01-03,US105756BX78,BRAZIL 6 04/07/26,117.03
2020-01-03,US105756BY51,BRAZIL 5 5/8 02/21/47,113.44
2020-01-03,US105756BZ27,BRAZIL 4 5/8 01/13/28,107.84
2020-01-03,US105756CA66,BRAZIL 4 1/2 05/30/29,106.28
2020-01-03,US105756CB40,BRAZIL 4 3/4 01/14/50,99.31
2020-01-03,US12482TAA60,BHRAIN 4 1/2 03/30/27,105
2020-01-03,US168863CE60,CHILE 3.86 06/21/47,111.84
2020-01-03,US168863CF36,CHILE 3.24 02/06/28,105.53
2020-01-03,US168863DL94,CHILE 3 1/2 01/25/50,105
2020-01-03,US195325BD67,COLOM 8 1/8 05/21/24,123.22
2020-01-03,US195325BK01,COLOM 7 3/8 09/18/37,142.78
2020-01-03,US195325BM66,COLOM 6 1/8 01/18/41,130.06
2020-01-03,US195325BQ70,COLOM 4 02/26/24,105.59
2020-01-03,US195325BR53,COLOM 5 5/8 02/26/44,125.09
2020-01-03,US195325CU73,COLOM 5 06/15/45,117.06
2020-01-03,US195325CX13,COLOM 4 1/2 01/28/26,109.5
2020-01-03,US195325DL65,COLOM 3 7/8 04/25/27,106.47
2020-01-03,US195325DP79,COLOM 4 1/2 03/15/29,111.38
2020-01-03,US195325DQ52,COLOM 5.2 05/15/49,121.41
2020-01-03,US21987BAZ13,CDEL 3 09/30/29,99.69
2020-01-03,US221597CP00,COSTAR 6 1/8 02/19/31,107.69
2020-01-03,US29135LAF76,ADGB 3 1/8 09/30/49,97
2020-01-03,US30216KAA07,EXIMBK 3 3/8 08/05/26,102.16
2020-01-03,US30216KAC62,EXIMBK 3 7/8 02/01/28,105.5
2020-01-03,US445545AF36,REPHUN 7 5/8 03/29/41,165.72
2020-01-03,US445545AH91,REPHUN 5 3/8 02/21/23,109.88
2020-01-03,US445545AJ57,REPHUN 5 3/4 11/22/23,113.22
2020-01-03,US445545AL04,REPHUN 5 3/8 03/25/24,113.03
2020-01-03,US455780CC89,INDON 2.95 01/11/23,101.68
2020-01-03,US455780CD62,INDON 3 1/2 01/11/28,104.53
2020-01-03,US455780CE46,INDON 4.35 01/11/48,109.84
2020-01-03,US455780CF11,INDON 4.1 04/24/28,108.59
2020-01-03,US455780CH76,INDON 4 3/4 02/11/29,114.25
2020-01-03,US455780CJ33,INDON 5.35 02/11/49,128.78
2020-01-03,US455780CN45,INDON 3.7 10/30/49,102.5
2020-01-03,US470160AV46,JAMAN 8 03/15/39,136.25
2020-01-03,US470160CA80,JAMAN 6 3/4 04/28/28,118.88
2020-01-03,US470160CB63,JAMAN 7 7/8 07/28/45,135.03
2020-01-03,US48266XAD75,KSA 2.969 10/29/29,99.25
2020-01-03,US55276VAH50,MUBAUH 2 1/2 11/07/24,100.13
2020-01-03,US55276VAJ17,MUBAUH 2 7/8 11/07/29,100.5
2020-01-03,US55276VAK89,MUBAUH 3.7 11/07/49,104
2020-01-03,US60937GAB23,MONGOL 5 1/8 12/05/22,102.41
2020-01-03,US67778NAA63,OILGAS 7 1/2 10/25/27,115.25
2020-01-03,US69370RAA59,PERTIJ 6.45 05/30/44,128.88
2020-01-03,US698299AW45,PANAMA 6.7 01/26/36,140.75
2020-01-03,US698299BB98,PANAMA 4.3 04/29/53,117.28
2020-01-03,US698299BD54,PANAMA 4 09/22/24,107.19
2020-01-03,US698299BE38,PANAMA 3 3/4 03/16/25,106.38
2020-01-03,US698299BF03,PANAMA 3 7/8 03/17/28,109.38
2020-01-03,US698299BG85,PANAMA 4 1/2 05/15/47,119.31
2020-01-03,US698299BH68,PANAMA 4 1/2 04/16/50,118.97
2020-01-03,US698299BK97,PANAMA 3.16 01/23/30,103.59
2020-01-03,US706451BG56,PEMEX 6 5/8 06/15/35,103.25
2020-01-03,US715638AP79,PERU 8 3/4 11/21/33,165.25
2020-01-03,US715638AS19,PERU 7.35 07/21/25,126.59
2020-01-03,US715638AU64,PERU 6.55 03/14/37,146.97
2020-01-03,US715638BM30,PERU 5 5/8 11/18/50,147.03
2020-01-03,US715638BU55,PERU 4 1/8 08/25/27,112.5
2020-01-03,US71567RAA41,INDOIS 3.3 11/21/22,102.72
2020-01-03,US71567RAC07,INDOIS 4.35 09/10/24,107.88
2020-01-03,US71567RAD89,INDOIS 4.325 05/28/25,108.19
2020-01-03,US71567RAF38,INDOIS 4.55 03/29/26,109.53
2020-01-03,US71567RAG11,INDOIS 3.4 03/29/22,102.25
2020-01-03,US71567RAH93,INDOIS 4.15 03/29/27,107.53
2020-01-03,US71567RAJ59,INDOIS 3 3/4 03/01/23,104.06
2020-01-03,US71567RAK23,INDOIS 4.4 03/01/28,109.53
2020-01-03,US71567RAM88,INDOIS 4.45 02/20/29,110.38
2020-01-03,US71568QAB32,PLNIJ 5 1/4 10/24/42,112.19
2020-01-03,US71568QAC15,PLNIJ 4 1/8 05/15/27,105.56
2020-01-03,US71568QAE70,PLNIJ 5.45 05/21/28,115.19
2020-01-03,US71568QAF46,PLNIJ 6.15 05/21/48,126.47
2020-01-03,US71654QAZ54,PEMEX 6 1/2 06/02/41,99.47
2020-01-03,US71654QBE17,PEMEX 5 1/2 06/27/44,89.35
2020-01-03,US71654QBG64,PEMEX 3 1/2 01/30/23,100.9
2020-01-03,US71654QBH48,PEMEX 4 7/8 01/18/24,105.25
2020-01-03,US71654QBR20,PEMEX 6 3/8 01/23/45,97.59
2020-01-03,US71654QBW15,PEMEX 4 1/2 01/23/26,99.52
2020-01-03,US71654QBX97,PEMEX 5 5/8 01/23/46,90.53
2020-01-03,US71654QCB68,PEMEX 6 7/8 08/04/26,110.5
2020-01-03,US71654QCC42,PEMEX 6 3/4 09/21/47,100.51
2020-01-03,US71654QCD25,PEMEX 4 5/8 09/21/23,104.81
2020-01-03,US71654QCG55,PEMEX 6 1/2 03/13/27,106.39
2020-01-03,US71654QCK67,PEMEX 5.35 02/12/28,99.75
2020-01-03,US71654QCL41,PEMEX 6.35 02/12/48,97.8
2020-01-03,US71654QCP54,PEMEX 6 1/2 01/23/29,105.38
2020-01-03,US718286AP29,PHILIP 10 5/8 03/16/25,141.5
2020-01-03,US718286AY36,PHILIP 9 1/2 02/02/30,159.88
2020-01-03,US718286BB24,PHILIP 7 3/4 01/14/31,147.97
2020-01-03,US718286BD89,PHILIP 6 3/8 01/15/32,136.44
2020-01-03,US718286BG11,PHILIP 6 3/8 10/23/34,142.09
2020-01-03,US718286BN61,PHILIP 5 1/2 03/30/26,118.5
2020-01-03,US718286BW60,PHILIP 5 01/13/37,127.59
2020-01-03,US718286BY27,PHILIP 4.2 01/21/24,107.75
2020-01-03,US718286BZ91,PHILIP 3.95 01/20/40,114.81
2020-01-03,US718286CA32,PHILIP 3.7 03/01/41,113.47
2020-01-03,US718286CB15,PHILIP 3.7 02/02/42,113.59
2020-01-03,US718286CC97,PHILIP 3 02/01/28,104.31
2020-01-03,US718286CG02,PHILIP 3 3/4 01/14/29,110.88
2020-01-03,US731011AT95,POLAND 3 03/17/23,103.19
2020-01-03,US731011AU68,POLAND 3 1/4 04/06/26,105.97
2020-01-03,US760942AS16,URUGUA 7 5/8 03/21/36,149.5
2020-01-03,US760942AZ58,URUGUA 4 1/2 08/14/24,108.5
2020-01-03,US760942BA98,URUGUA 5.1 06/18/50,122.16
2020-01-03,US760942BB71,URUGUA 4 3/8 10/27/27,110.91
2020-01-03,US760942BD38,URUGUA 4.975 04/20/55,120.13
2020-01-03,US77586TAA43,ROMANI 6 3/4 02/07/22,109.44
2020-01-03,US77586TAC09,ROMANI 4 3/8 08/22/23,106.81
2020-01-03,US77586TAD81,ROMANI 4 7/8 01/22/24,110.25
2020-01-03,US77586TAE64,ROMANI 6 1/8 01/22/44,130.53
2020-01-03,US836205AL88,SOAF 5 7/8 05/30/22,107.25
2020-01-03,US836205AQ75,SOAF 4.665 01/17/24,104.63
2020-01-03,US836205AR58,SOAF 5 7/8 09/16/25,110.22
2020-01-03,US836205AS32,SOAF 5 3/8 07/24/44,95.88
2020-01-03,US836205AT15,SOAF 4 7/8 04/14/26,104.31
2020-01-03,US836205AU87,SOAF 4.3 10/12/28,98.2
2020-01-03,US836205AV60,SOAF 5 10/12/46,92.13
2020-01-03,US836205AW44,SOAF 4.85 09/27/27,103.63
2020-01-03,US836205AX27,SOAF 5.65 09/27/47,98
2020-01-03,US836205AY00,SOAF 5 7/8 06/22/30,108.27
2020-01-03,US836205BA15,SOAF 4.85 09/30/29,100
2020-01-03,US836205BB97,SOAF 5 3/4 09/30/49,97.82
2020-01-03,US857524AB80,POLAND 5 03/23/22,107.03
2020-01-03,US857524AC63,POLAND 4 01/22/24,107.55
2020-01-03,US900123AL40,TURKEY 11 7/8 01/15/30,143.16
2020-01-03,US900123AT75,TURKEY 8 02/14/34,115.09
2020-01-03,US900123AW05,TURKEY 7 3/8 02/05/25,109.19
2020-01-03,US900123AY60,TURKEY 6 7/8 03/17/36,103.88
2020-01-03,US900123BB58,TURKEY 7 1/4 03/05/38,106.91
2020-01-03,US900123BG46,TURKEY 6 3/4 05/30/40,101.47
2020-01-03,US900123BJ84,TURKEY 6 01/14/41,93.72
2020-01-03,US900123BY51,TURKEY 5 1/8 03/25/22,102.38
2020-01-03,US900123BZ27,TURKEY 6 1/4 09/26/22,104.63
2020-01-03,US900123CA66,TURKEY 3 1/4 03/23/23,96
2020-01-03,US900123CB40,TURKEY 4 7/8 04/16/43,82.94
2020-01-03,US900123CF53,TURKEY 5 3/4 03/22/24,102.41
2020-01-03,US900123CG37,TURKEY 6 5/8 02/17/45,99.22
2020-01-03,US900123CJ75,TURKEY 4 1/4 04/14/26,93.31
2020-01-03,US900123CK49,TURKEY 4 7/8 10/09/26,95.84
2020-01-03,US900123CL22,TURKEY 6 03/25/27,101.69
2020-01-03,US900123CM05,TURKEY 5 3/4 05/11/47,89.25
2020-01-03,US900123CP36,TURKEY 5 1/8 02/17/28,96.22
2020-01-03,US900123CQ19,TURKEY 6 1/8 10/24/28,101.66
2020-01-03,US900123CR91,TURKEY 7 1/4 12/23/23,108.34
2020-01-03,US900123CT57,TURKEY 7 5/8 04/26/29,111
2020-01-03,US900123CV04,TURKEY 6.35 08/10/24,104.56
2020-01-03,US900123CW86,TURKEY 5.6 11/14/24,102
2020-01-03,US91086QAG38,MEX 8.3 08/15/31,150.53
2020-01-03,US91086QAS75,MEX 6 3/4 09/27/34,138.38
2020-01-03,US91086QAV05,MEX 6.05 01/11/40,131.09
2020-01-03,US91086QAZ19,MEX 5 3/4 10/12/10,119
2020-01-03,US91086QBA58,MEX 3 5/8 03/15/22,103.28
2020-01-03,US91086QBB32,MEX 4 3/4 03/08/44,111.09
2020-01-03,US91086QBC15,MEX 4 10/02/23,105.72
2020-01-03,US91086QBE70,MEX 5.55 01/21/45,123.81
2020-01-03,US91086QBF46,MEX 4.6 01/23/46,109.06
2020-01-03,US91086QBG29,MEX 4 1/8 01/21/26,107.34
2020-01-03,US91087BAA89,MEX 3.6 01/30/25,105.22
2020-01-03,US91087BAB62,MEX 4.35 01/15/47,106.22
2020-01-03,US91087BAC46,MEX 4.15 03/28/27,107.5
2020-01-03,US91087BAD29,MEX 4.6 02/10/48,110.13
2020-01-03,US91087BAE02,MEX 3 3/4 01/11/28,104.69
2020-01-03,US91087BAF76,MEX 4 1/2 04/22/29,110.31
2020-01-03,US91087BAG59,MEX 4 1/2 01/31/50,108.75
2020-01-03,US917288BK78,URUGUA 4 3/8 01/23/31,112.53
2020-01-03,US922646AS37,VENZ 9 1/4 09/15/27,11.5
2020-01-03,USG13201AA91,MINASG 5.333 02/15/28,107.5
2020-01-03,USG8189YAB05,SINOPE 3.9 05/17/22,103.94
2020-01-03,USG8189YAC87,SINOPE 4 7/8 05/17/42,121.93
2020-01-03,USG82003AE76,SINOPE 4 3/8 04/10/24,108.06
2020-01-03,USG8200QAB26,SINOPE 4 3/8 10/17/23,107.51
2020-01-03,USG8201JAC56,SINOPE 3 1/4 04/28/25,103.68
2020-01-03,USG8201NAA03,SINOPE 3 04/12/22,101.53
2020-01-03,USG8201NAC68,SINOPE 3 5/8 04/12/27,105.75
2020-01-03,USG8201NAG72,SINOPE 2 1/2 09/13/22,100.66
2020-01-03,USG8449VAB20,CHGRID 3 1/8 05/22/23,102.56
2020-01-03,USG8449WAC85,CHGRID 4 1/8 05/07/24,107.25
2020-01-03,USG8450LAG98,CHGRID 2 3/4 05/04/22,101.41
2020-01-03,USG8450LAJ38,CHGRID 3 1/2 05/04/27,105.86
2020-01-03,USG8850LAC49,YANTZE 3.15 06/02/26,102.97
2020-01-03,USP01012AN67,ELSALV 7.65 06/15/35,115.03
2020-01-03,USP01012CA29,ELSALV 7.1246 01/20/50,108.41
2020-01-03,USP14486AJ63,BNDES 5 3/4 09/26/23,110.44
2020-01-03,USP14517AA73,BNCE 4 3/8 10/14/25,106.34
2020-01-03,USP17625AC16,VENZ 12 3/4 08/23/22,11.5
2020-01-03,USP29595AB42,CFELEC 4 3/4 02/23/27,105.97
2020-01-03,USP30179AM09,CFELEC 4 7/8 01/15/24,107.66
2020-01-03,USP3143NAW40,CDEL 4 1/2 09/16/25,109.28
2020-01-03,USP3143NAY06,CDEL 3 5/8 08/01/27,105.25
2020-01-03,USP3143NAZ70,CDEL 4 1/2 08/01/47,111.59
2020-01-03,USP3143NBB93,CDEL 4 3/8 02/05/49,109.88
2020-01-03,USP3143NBE33,CDEL 3 09/30/29,99.69
2020-01-03,USP3579EAS65,DOMREP 5 7/8 04/18/24,107.44
2020-01-03,USP3579EAY34,DOMREP 7.45 04/30/44,121.47
2020-01-03,USP3579EBD87,DOMREP 5 1/2 01/27/25,107.47
2020-01-03,USP3579EBE60,DOMREP 6.85 01/27/45,114.94
2020-01-03,USP3579EBK21,DOMREP 6 7/8 01/29/26,114.59
2020-01-03,USP3579EBV85,DOMREP 5.95 01/25/27,110.81
2020-01-03,USP3579EBY25,DOMREP 6 1/2 02/15/48,110.91
2020-01-03,USP3579ECB13,DOMREP 6 07/19/28,111.59
2020-01-03,USP3579ECE51,DOMREP 6.4 06/05/49,110.28
2020-01-03,USP3699PGB78,COSTAR 4 1/4 01/26/23,100.97
2020-01-03,USP3699PGH49,COSTAR 7 04/04/44,106.81
2020-01-03,USP3699PGJ05,COSTAR 7.158 03/12/45,108.19
2020-01-03,USP3772NHK11,COLOM 2 5/8 03/15/23,100.72
2020-01-03,USP37878AC26,BOLIVI 4 1/2 03/20/28,98.66
2020-01-03,USP6629MAD40,MEXCAT 5 1/2 07/31/47,103.67
2020-01-03,USP75744AB11,PARGUY 6.1 08/11/44,123.13
2020-01-03,USP7807HAM71,PDVSA 12 3/4 02/17/22,7.25
2020-01-03,USP7807HAP03,PDVSA 9 11/17/21,7.25
2020-01-03,USP7807HAQ85,PDVSA 9 3/4 05/17/35,7.25
2020-01-03,USP7807HAR68,PDVSA 6 11/15/26,7.25
2020-01-03,USP7807HAT25,PDVSA 6 05/16/24,7.25
2020-01-03,USP7808BAA54,PETRPE 4 3/4 06/19/32,109.55
2020-01-03,USP7808BAB38,PETRPE 5 5/8 06/19/47,116.9
2020-01-03,USP78625DW03,PEMEX 6.49 01/23/27,106.54
2020-01-03,USP78625DX85,PEMEX 6.84 01/23/30,107.35
2020-01-03,USP78625DY68,PEMEX 7.69 01/23/50,110.6
2020-01-03,USP93960AG08,TRITOB 4 1/2 08/04/26,106.97
2020-01-03,USQ25738AA54,CNOOC 4 1/2 10/03/23,107.56
2020-01-03,USY2029SAH77,SRILAN 5 7/8 07/25/22,100.13
2020-01-03,USY20721AE96,INDON 8 1/2 10/12/35,157.44
2020-01-03,USY20721AJ83,INDON 6 5/8 02/17/37,135.59
2020-01-03,USY20721AL30,INDON 7 3/4 01/17/38,150.25
2020-01-03,USY20721BB49,INDON 5 1/4 01/17/42,120.19
2020-01-03,USY20721BC22,INDON 3 3/4 04/25/22,103.25
2020-01-03,USY20721BD05,INDON 3 3/8 04/15/23,103.06
2020-01-03,USY20721BE87,INDON 4 5/8 04/15/43,111.91
2020-01-03,USY20721BG36,INDON 4 1/8 01/15/25,107.44
2020-01-03,USY20721BH19,INDON 5 3/8 10/17/23,111.13
2020-01-03,USY20721BJ74,INDON 5 7/8 01/15/24,113.25
2020-01-03,USY20721BK48,INDON 6 3/4 01/15/44,143.25
2020-01-03,USY20721BM04,INDON 5 1/8 01/15/45,119.16
2020-01-03,USY20721BN86,INDON 4 3/4 01/08/26,111.38
2020-01-03,USY20721BP35,INDON 5.95 01/08/46,132.91
2020-01-03,USY20721BQ18,INDON 4.35 01/08/27,109.22
2020-01-03,USY20721BR90,INDON 5 1/4 01/08/47,122.59
2020-01-03,USY20721BT56,INDON 3.85 07/18/27,106.72
2020-01-03,USY20721BU20,INDON 4 3/4 07/18/47,115.06
2020-01-03,USY23862AF56,EXIMCH 3 5/8 07/31/24,105.53
2020-01-03,USY54788AA57,MALAYS 3.179 04/27/26,104.22
2020-01-03,USY5749LAA99,MALAYS 3.043 04/22/25,104.16
2020-01-03,USY68856AB20,PETMK 7 7/8 05/22/22,113.09
2020-01-03,USY68856AN67,PETMK 3 1/2 03/18/25,105.19
2020-01-03,USY68856AQ98,PETMK 4 1/2 03/18/45,120.65
2020-01-03,USY7083VAD11,PSALM 7.39 12/02/24,123.88
2020-01-03,USY7133MAC39,PLBIIJ 4 1/4 05/05/25,106.28
2020-01-03,USY7138AAC46,PERTIJ 4 7/8 05/03/22,105.59
2020-01-03,USY7138AAD29,PERTIJ 6 05/03/42,122.19
2020-01-03,USY7138AAE02,PERTIJ 4.3 05/20/23,105.63
2020-01-03,USY7138AAF76,PERTIJ 5 5/8 05/20/43,117.13
2020-01-03,USY7140WAB47,IDASAL 5.71 11/15/23,110.63
2020-01-03,USY7140WAC20,IDASAL 6.53 11/15/28,122.88
2020-01-03,USY8137FAE89,SRILAN 6.85 11/03/25,99.97
2020-01-03,USY8137FAF54,SRILAN 6.825 07/18/26,98.63
2020-01-03,USY8137FAH11,SRILAN 6.2 05/11/27,93.88
2020-01-03,USY8137FAK40,SRILAN 5 3/4 04/18/23,98.78
2020-01-03,USY8137FAL23,SRILAN 6 3/4 04/18/28,95.88
2020-01-03,USY8137FAN88,SRILAN 6.85 03/14/24,101.5
2020-01-03,USY8137FAP37,SRILAN 7.85 03/14/29,101.38
2020-01-03,USY8137FAR92,SRILAN 7.55 03/28/30,99.13
2020-01-03,USY9384RAA87,VIETNM 4.8 11/19/24,109.38
2020-01-03,XS0088543193,RUSSIA 12 3/4 06/24/28,172
2020-01-03,XS0113419690,QATAR 9 3/4 06/15/30,163.66
2020-01-03,XS0114288789,RUSSIA 7 1/2 03/31/30,113.28
2020-01-03,XS0240295575,IRAQ 5.8 01/15/28,95.19
2020-01-03,XS0294364954,PDVSA 5 3/8 04/12/27,7.25
2020-01-03,XS0294367205,PDVSA 5 1/2 04/12/37,7.25
2020-01-03,XS0468535637,QATAR 6.4 01/20/40,144.38
2020-01-03,XS0496488395,IVYCST 5 3/4 12/31/32,99.94
2020-01-03,XS0501194756,ARGENT 8.28 12/31/33,58.28
2020-01-03,XS0559237796,LEBAN 6.1 10/04/22,47.25
2020-01-03,XS0559915961,VEBBNK 6.8 11/22/25,119.41
2020-01-03,XS0615236188,QATAR 5 3/4 01/20/42,135.91
2020-01-03,XS0707820659,LEBAN 6.6 11/27/26,43.59
2020-01-03,XS0739988086,LITHUN 6 5/8 02/01/22,109.3
2020-01-03,XS0767472458,RUSSIA 4 1/2 04/04/22,105
2020-01-03,XS0767473852,RUSSIA 5 5/8 04/04/42,129.66
2020-01-03,XS0782720402,SLOVAK 4 3/8 05/21/22,105.45
2020-01-03,XS0794901727,BHRAIN 6 1/8 07/05/22,107.75
2020-01-03,XS0799658637,KTZKZ 6.95 07/10/42,134.06
2020-01-03,XS0800817073,VEBBNK 6.025 07/05/22,107.69
2020-01-03,XS0801656330,QATAR 3.241 01/18/23,103.55
2020-01-03,XS0809571739,SAFTRA 4 07/26/22,101.59
